performance_score,unused-javascript,total-byte-weight,resource_image_bytes,resource_font_bytes,unused-css-rules,unused-javascript_savings_bytes,resource_third-party_bytes,category,strategy
0.85,280.0,18766438.0,1873307.0,38332.0,40.0,154862.0,18373105.0,Professional Services,desktop
0.98,120.0,469774.0,16216.0,38332.0,0.0,126822.0,458930.0,Professional Services,desktop
0.74,200.0,14634675.0,14173524.0,38332.0,40.0,126180.0,14618835.0,Professional Services,desktop
0.72,200.0,14632210.0,14173564.0,38332.0,0.0,126230.0,14616370.0,Professional Services,desktop
0.64,440.0,5668082.0,176172.0,112245.0,40.0,645991.0,5622602.0,Professional Services,desktop
0.81,240.0,4987801.0,4533217.0,38332.0,0.0,126816.0,4974941.0,Professional Services,desktop
0.96,0.0,523297.0,16216.0,80892.0,0.0,126822.0,501485.0,Professional Services,desktop
0.94,120.0,565323.0,111556.0,38332.0,0.0,126788.0,553915.0,Professional Services,desktop
0.86,0.0,1325270.0,9474.0,113634.0,1020.0,0.0,1318037.0,Professional Services,desktop
0.66,280.0,2069227.0,130588.0,194182.0,0.0,670552.0,1925640.0,Professional Services,desktop
0.62,0.0,4126696.0,503525.0,236681.0,0.0,595735.0,4059309.0,Professional Services,desktop
0.92,0.0,1835788.0,4668.0,236681.0,0.0,611947.0,1774605.0,Professional Services,desktop
0.59,0.0,6998261.0,499475.0,267138.0,0.0,1598623.0,6934230.0,Professional Services,desktop
0.58,0.0,8090501.0,1246917.0,267137.0,0.0,1521667.0,8000785.0,Professional Services,desktop
0.56,0.0,7591939.0,666159.0,267138.0,0.0,1540959.0,7527764.0,Professional Services,desktop
0.59,0.0,6981518.0,674386.0,267135.0,0.0,1502743.0,6917129.0,Professional Services,desktop
0.57,0.0,8096815.0,453868.0,267137.0,0.0,1517707.0,8000590.0,Professional Services,desktop
0.62,0.0,4741053.0,736780.0,246504.0,40.0,546360.0,3912166.0,Professional Services,desktop
1.0,0.0,504746.0,31180.0,0.0,70.0,75144.0,190985.0,Professional Services,desktop
0.95,0.0,462610.0,0.0,0.0,80.0,74523.0,191009.0,Professional Services,desktop
0.94,0.0,692659.0,176511.0,0.0,80.0,75144.0,242858.0,Professional Services,desktop
0.75,0.0,1190422.0,620655.0,0.0,20.0,118264.0,283957.0,Professional Services,desktop
0.95,0.0,1562124.0,66042.0,247672.0,40.0,422318.0,1251064.0,Professional Services,desktop
0.96,40.0,5122806.0,226125.0,35479.0,0.0,458728.0,1459117.0,Professional Services,desktop
0.84,40.0,626043.0,39728.0,7195.0,0.0,65125.0,192818.0,Professional Services,desktop
0.97,0.0,1579813.0,73359.0,247671.0,40.0,423046.0,1248321.0,Professional Services,desktop
0.87,70.0,639086.0,56129.0,6866.0,0.0,73647.0,191790.0,Professional Services,desktop
0.54,40.0,5583694.0,2308905.0,141965.0,40.0,1298028.0,3137222.0,Professional Services,desktop
0.62,50.0,5591639.0,2309323.0,141973.0,60.0,1433652.0,3144774.0,Professional Services,desktop
0.54,80.0,5623535.0,2309271.0,141978.0,80.0,1475166.0,3176644.0,Professional Services,desktop
0.61,90.0,5584214.0,2309137.0,141978.0,80.0,1434202.0,3137662.0,Professional Services,desktop
0.62,40.0,5586285.0,2309633.0,141977.0,60.0,1434028.0,3139738.0,Professional Services,desktop
0.63,80.0,5594784.0,2309799.0,141978.0,80.0,1434034.0,3147921.0,Professional Services,desktop
0.57,50.0,5585660.0,2309330.0,141976.0,60.0,1446817.0,3138728.0,Professional Services,desktop
0.72,40.0,4452087.0,948641.0,408312.0,80.0,440337.0,1252607.0,Professional Services,desktop
0.5,0.0,11527314.0,9583190.0,422343.0,90.0,498573.0,11468263.0,Professional Services,desktop
1.0,0.0,535351.0,172533.0,60444.0,0.0,68608.0,162486.0,Professional Services,desktop
1.0,0.0,386865.0,0.0,60444.0,0.0,65997.0,162525.0,Professional Services,desktop
0.99,0.0,386483.0,0.0,60444.0,0.0,65977.0,162486.0,Professional Services,desktop
1.0,0.0,386781.0,0.0,60444.0,0.0,68608.0,162486.0,Professional Services,desktop
1.0,0.0,373501.0,5593.0,60444.0,0.0,68557.0,162511.0,Professional Services,desktop
1.0,0.0,386454.0,0.0,60444.0,0.0,65977.0,162486.0,Professional Services,desktop
1.0,0.0,364208.0,0.0,60444.0,0.0,68558.0,162511.0,Professional Services,desktop
0.99,40.0,386827.0,0.0,60444.0,0.0,65977.0,162486.0,Professional Services,desktop
0.99,0.0,387202.0,0.0,60444.0,0.0,68672.0,162532.0,Professional Services,desktop
0.94,40.0,3337447.0,1486391.0,391651.0,0.0,662394.0,1062268.0,Professional Services,desktop
0.65,40.0,5781807.0,1082898.0,105517.0,0.0,1331704.0,2317121.0,Professional Services,desktop
0.59,120.0,6723216.0,4601318.0,279786.0,0.0,572965.0,2203032.0,Professional Services,desktop
0.67,450.0,1536752.0,268805.0,0.0,0.0,438763.0,604235.0,Professional Services,desktop
0.92,0.0,953645.0,448621.0,92622.0,0.0,0.0,541560.0,Professional Services,desktop
0.74,0.0,1136453.0,623196.0,92622.0,0.0,0.0,716135.0,Professional Services,desktop
0.71,0.0,631284.0,119156.0,92622.0,0.0,0.0,212095.0,Professional Services,desktop
0.78,0.0,1179636.0,688409.0,92622.0,0.0,0.0,781348.0,Professional Services,desktop
0.8,0.0,1132105.0,619300.0,92622.0,0.0,0.0,712239.0,Professional Services,desktop
0.86,0.0,529898.0,70554.0,92622.0,0.0,0.0,163493.0,Professional Services,desktop
0.96,0.0,1483295.0,971016.0,92622.0,0.0,0.0,1063955.0,Professional Services,desktop
0.8,0.0,826521.0,312891.0,92622.0,200.0,0.0,405830.0,Professional Services,desktop
0.8,0.0,861205.0,348634.0,92622.0,210.0,0.0,441573.0,Professional Services,desktop
0.79,0.0,11363423.0,667994.0,253816.0,0.0,471091.0,1612109.0,Professional Services,desktop
0.95,0.0,2295120.0,137828.0,253816.0,0.0,310865.0,1325593.0,Professional Services,desktop
0.79,160.0,2291554.0,240099.0,211376.0,0.0,310852.0,1325118.0,Professional Services,desktop
0.78,0.0,2759629.0,596584.0,296639.0,0.0,310923.0,1325903.0,Professional Services,desktop
0.85,160.0,14068152.0,405393.0,253808.0,0.0,307925.0,1324935.0,Professional Services,desktop
0.96,0.0,12430711.0,538360.0,211385.0,0.0,308040.0,1324737.0,Professional Services,desktop
0.68,0.0,2687072.0,546837.0,211390.0,0.0,311338.0,1326370.0,Professional Services,desktop
0.79,0.0,11364960.0,594893.0,211379.0,0.0,308943.0,1326411.0,Professional Services,desktop
0.69,0.0,2820856.0,605552.0,211379.0,0.0,340378.0,1410388.0,Professional Services,desktop
0.65,0.0,8739733.0,924665.0,190556.0,120.0,504257.0,1485938.0,Professional Services,desktop
0.66,0.0,3715884.0,490839.0,226034.0,0.0,861310.0,2753689.0,Professional Services,desktop
0.69,0.0,2187239.0,213633.0,190557.0,80.0,479158.0,1494553.0,Professional Services,desktop
0.76,0.0,3727628.0,1682799.0,190557.0,120.0,478016.0,1494535.0,Professional Services,desktop
0.64,0.0,3420218.0,1281795.0,190557.0,80.0,502395.0,1487473.0,Professional Services,desktop
0.72,60.0,4442207.0,1208449.0,226037.0,160.0,860537.0,2762731.0,Professional Services,desktop
0.76,0.0,2417346.0,380058.0,190557.0,100.0,478043.0,1495251.0,Professional Services,desktop
0.67,0.0,2843424.0,762978.0,190556.0,40.0,501065.0,1486792.0,Professional Services,desktop
0.49,0.0,12118032.0,596882.0,1233937.0,0.0,580476.0,1868393.0,Professional Services,desktop
0.78,40.0,2600196.0,588485.0,366276.0,20.0,530925.0,2556032.0,Professional Services,desktop
0.8,40.0,2020532.0,113015.0,366277.0,20.0,506316.0,1985925.0,Professional Services,desktop
0.61,40.0,7454707.0,251260.0,409867.0,40.0,2686114.0,6929786.0,Professional Services,desktop
0.74,20.0,5449087.0,411158.0,303428.0,0.0,1022873.0,4922492.0,Professional Services,desktop
0.98,70.0,1819347.0,43891.0,267948.0,30.0,482430.0,1793794.0,Professional Services,desktop
0.9,40.0,2277585.0,201191.0,405028.0,0.0,533536.0,2236523.0,Professional Services,desktop
0.78,80.0,2866075.0,85523.0,267948.0,40.0,478719.0,2345682.0,Professional Services,desktop
0.75,40.0,3884861.0,535732.0,267948.0,0.0,480801.0,2749323.0,Professional Services,desktop
0.94,40.0,2551459.0,40054.0,267948.0,0.0,817887.0,2523935.0,Professional Services,desktop
0.56,40.0,5490314.0,1833665.0,369899.0,0.0,1220824.0,5336993.0,Professional Services,desktop
0.59,40.0,3602955.0,184950.0,307232.0,0.0,1268558.0,3457595.0,Professional Services,desktop
0.67,80.0,5280516.0,1306275.0,307232.0,0.0,1216854.0,4539528.0,Professional Services,desktop
0.34,40.0,5358054.0,1394198.0,307212.0,0.0,1218174.0,4617277.0,Professional Services,desktop
0.61,40.0,5450203.0,1476624.0,307212.0,0.0,1215612.0,4710382.0,Professional Services,desktop
0.57,80.0,4278717.0,624723.0,403269.0,0.0,1217779.0,3964671.0,Professional Services,desktop
0.42,40.0,3419276.0,41206.0,307232.0,0.0,1216553.0,3273062.0,Professional Services,desktop
0.5,480.0,4386368.0,652033.0,496045.0,0.0,1217891.0,4072331.0,Professional Services,desktop
0.57,80.0,3580826.0,37805.0,465916.0,40.0,1242346.0,3425312.0,Professional Services,desktop
0.43,470.0,4414136.0,673462.0,496025.0,0.0,1215874.0,4098944.0,Professional Services,desktop
0.73,250.0,3177692.0,947898.0,254104.0,0.0,1024763.0,1111067.0,Professional Services,desktop
0.68,0.0,2641909.0,480527.0,190416.0,50.0,1028656.0,1025060.0,Professional Services,desktop
0.58,220.0,3916483.0,829044.0,254104.0,0.0,1421824.0,2105260.0,Professional Services,desktop
0.5,80.0,2724985.0,480498.0,255816.0,40.0,1028314.0,1024974.0,Professional Services,desktop
0.25,1340.0,4030022.0,943840.0,254104.0,0.0,1421873.0,2077220.0,Professional Services,desktop
0.28,1320.0,3783794.0,623098.0,319505.0,0.0,1422304.0,1960654.0,Professional Services,desktop
0.55,0.0,2643255.0,480524.0,190416.0,0.0,1028144.0,1025999.0,Professional Services,desktop
0.17,1180.0,3788723.0,622484.0,319505.0,0.0,1422232.0,1960557.0,Professional Services,desktop
0.31,600.0,3467138.0,1234403.0,254104.0,0.0,1027442.0,1324148.0,Professional Services,desktop
0.18,1220.0,3737933.0,642831.0,254104.0,0.0,1422754.0,1959732.0,Professional Services,desktop
0.97,80.0,2685781.0,559303.0,717740.0,0.0,354398.0,977459.0,Professional Services,desktop
0.59,80.0,40469686.0,464677.0,1188401.0,0.0,563727.0,1787350.0,Professional Services,desktop
0.61,40.0,4158774.0,103058.0,718975.0,0.0,551839.0,1571819.0,Professional Services,desktop
0.71,120.0,6453553.0,686949.0,717740.0,0.0,550802.0,1582525.0,Professional Services,desktop
0.85,40.0,3358994.0,288067.0,717739.0,0.0,357784.0,802636.0,Professional Services,desktop
0.67,40.0,3349871.0,79926.0,718751.0,0.0,585660.0,905097.0,Professional Services,desktop
0.95,80.0,2180365.0,327268.0,718368.0,0.0,264621.0,950693.0,Professional Services,desktop
0.87,80.0,1940829.0,225629.0,717660.0,0.0,357928.0,752238.0,Professional Services,desktop
0.98,80.0,1940467.0,309497.0,718471.0,0.0,357657.0,827083.0,Professional Services,desktop
0.64,80.0,5154909.0,520781.0,1190262.0,0.0,548607.0,1968958.0,Professional Services,desktop
0.72,160.0,3774668.0,1755773.0,250450.0,0.0,654061.0,3339265.0,Directories & Marketplaces,desktop
0.2,460.0,22091817.0,3989875.0,0.0,240.0,682784.0,1676418.0,Directories & Marketplaces,desktop
0.58,120.0,18566567.0,6658331.0,225672.0,0.0,1226682.0,5525456.0,Directories & Marketplaces,desktop
0.44,640.0,11658671.0,1117297.0,146178.0,0.0,865567.0,1557043.0,Directories & Marketplaces,desktop
0.36,120.0,14140772.0,3241566.0,181658.0,0.0,921741.0,2967731.0,Directories & Marketplaces,desktop
0.3,610.0,21540736.0,2256153.0,289068.0,190.0,998759.0,1454773.0,Directories & Marketplaces,desktop
0.45,240.0,2193095.0,4361.0,47654.0,0.0,875702.0,1455492.0,Directories & Marketplaces,desktop
0.8,160.0,2748412.0,846231.0,191214.0,0.0,652800.0,2327316.0,Directories & Marketplaces,desktop
0.22,530.0,22438489.0,4364102.0,0.0,200.0,681636.0,2172402.0,Directories & Marketplaces,desktop
0.96,0.0,9792496.0,381566.0,146382.0,140.0,0.0,9735875.0,Directories & Marketplaces,desktop
0.75,0.0,6656287.0,5440487.0,500233.0,0.0,89619.0,6617059.0,Directories & Marketplaces,desktop
0.66,20.0,5558212.0,1938896.0,166907.0,0.0,782157.0,4422556.0,Directories & Marketplaces,desktop
0.81,0.0,2040392.0,447228.0,114188.0,0.0,572873.0,1202471.0,Directories & Marketplaces,desktop
0.88,360.0,1425477.0,131059.0,114164.0,20.0,422946.0,922111.0,Directories & Marketplaces,desktop
0.79,300.0,1759177.0,152325.0,114164.0,20.0,596907.0,1246492.0,Directories & Marketplaces,desktop
0.8,0.0,1331501.0,64817.0,114164.0,80.0,399502.0,912958.0,Directories & Marketplaces,desktop
0.94,120.0,1349638.0,18087.0,155785.0,40.0,426989.0,927792.0,Directories & Marketplaces,desktop
0.9,280.0,1303271.0,31898.0,114164.0,50.0,399478.0,912805.0,Directories & Marketplaces,desktop
0.96,0.0,1408043.0,86289.0,155784.0,40.0,399424.0,912625.0,Directories & Marketplaces,desktop
0.84,0.0,1373461.0,91362.0,114164.0,30.0,403585.0,918632.0,Directories & Marketplaces,desktop
0.76,150.0,1595048.0,20207.0,114164.0,0.0,596721.0,1209766.0,Directories & Marketplaces,desktop
0.94,40.0,1463780.0,141207.0,114164.0,0.0,422816.0,922259.0,Directories & Marketplaces,desktop
0.73,0.0,569075.0,6512.0,0.0,0.0,0.0,459856.0,Directories & Marketplaces,desktop
0.98,0.0,543086.0,5875.0,0.0,0.0,0.0,427747.0,Directories & Marketplaces,desktop
0.76,40.0,580306.0,11061.0,0.0,0.0,21131.0,463752.0,Directories & Marketplaces,desktop
1.0,0.0,545555.0,13221.0,0.0,0.0,0.0,434452.0,Directories & Marketplaces,desktop
0.7,0.0,570837.0,7352.0,0.0,0.0,0.0,459362.0,Directories & Marketplaces,desktop
1.0,0.0,538159.0,5848.0,0.0,0.0,0.0,427531.0,Directories & Marketplaces,desktop
0.9,0.0,578762.0,7782.0,0.0,0.0,0.0,462887.0,Directories & Marketplaces,desktop
0.9,0.0,569690.0,7257.0,0.0,0.0,0.0,460089.0,Directories & Marketplaces,desktop
0.95,160.0,1925409.0,1122951.0,154124.0,80.0,236005.0,529148.0,Directories & Marketplaces,desktop
0.88,200.0,3630966.0,2899629.0,154103.0,40.0,203303.0,455685.0,Directories & Marketplaces,desktop
0.97,110.0,1605308.0,877507.0,154103.0,80.0,199514.0,455681.0,Directories & Marketplaces,desktop
0.63,840.0,6662047.0,3867474.0,225083.0,80.0,1311774.0,2520793.0,Directories & Marketplaces,desktop
0.78,800.0,9126431.0,6329627.0,225042.0,120.0,1308872.0,2520511.0,Directories & Marketplaces,desktop
0.65,150.0,3255078.0,460457.0,225084.0,80.0,1286441.0,2522295.0,Directories & Marketplaces,desktop
0.89,180.0,3035925.0,2236703.0,154124.0,80.0,233358.0,523801.0,Directories & Marketplaces,desktop
0.79,760.0,3314523.0,520667.0,225042.0,40.0,1308630.0,2520277.0,Directories & Marketplaces,desktop
0.53,40.0,14276196.0,1781398.0,299729.0,80.0,4550740.0,12074555.0,Directories & Marketplaces,desktop
0.6,40.0,12123054.0,781576.0,386792.0,40.0,4003993.0,10960905.0,Directories & Marketplaces,desktop
0.58,40.0,14337183.0,835999.0,422277.0,40.0,4779368.0,13145346.0,Directories & Marketplaces,desktop
0.61,0.0,12911071.0,1448695.0,418440.0,80.0,4018914.0,11082015.0,Directories & Marketplaces,desktop
0.58,40.0,14750325.0,1278050.0,422277.0,40.0,4779877.0,13119823.0,Directories & Marketplaces,desktop
0.58,80.0,16219796.0,936748.0,315839.0,40.0,5838767.0,14895016.0,Directories & Marketplaces,desktop
0.53,40.0,14998362.0,1535520.0,441636.0,40.0,4746343.0,13028412.0,Directories & Marketplaces,desktop
0.6,40.0,12080721.0,577034.0,386797.0,80.0,4021250.0,11109516.0,Directories & Marketplaces,desktop
0.53,80.0,6942777.0,1549617.0,122106.0,210.0,1492851.0,4228628.0,Directories & Marketplaces,desktop
0.56,160.0,6957226.0,2467507.0,122107.0,200.0,1495924.0,4227314.0,Directories & Marketplaces,desktop
0.79,120.0,5104648.0,644981.0,122108.0,150.0,1495916.0,4218780.0,Directories & Marketplaces,desktop
0.66,120.0,5142393.0,647843.0,150080.0,120.0,1483445.0,4253506.0,Directories & Marketplaces,desktop
0.55,160.0,4676481.0,178985.0,150079.0,200.0,1496964.0,4253632.0,Directories & Marketplaces,desktop
0.63,80.0,5353584.0,843255.0,164668.0,160.0,1495741.0,4270977.0,Directories & Marketplaces,desktop
0.62,80.0,4873901.0,385260.0,150065.0,80.0,1493444.0,4249996.0,Directories & Marketplaces,desktop
0.64,80.0,5326864.0,832982.0,150076.0,120.0,1494556.0,4258114.0,Directories & Marketplaces,desktop
0.7,80.0,5778416.0,1311121.0,122108.0,200.0,1495031.0,4228368.0,Directories & Marketplaces,desktop
0.58,200.0,5232682.0,722715.0,122107.0,200.0,1482210.0,4228232.0,Directories & Marketplaces,desktop
0.62,130.0,2988079.0,1989288.0,54333.0,50.0,434977.0,767273.0,Directories & Marketplaces,desktop
0.39,100.0,17647272.0,16605848.0,81820.0,0.0,439005.0,772688.0,Directories & Marketplaces,desktop
0.84,60.0,2239242.0,434371.0,89517.0,40.0,753358.0,1486629.0,Directories & Marketplaces,desktop
0.81,80.0,1855250.0,24144.0,117654.0,0.0,758716.0,1494508.0,Directories & Marketplaces,desktop
0.94,80.0,1015800.0,24132.0,54334.0,40.0,435037.0,764753.0,Directories & Marketplaces,desktop
0.69,250.0,2803904.0,1809323.0,54009.0,20.0,434842.0,767147.0,Directories & Marketplaces,desktop
0.96,120.0,1624693.0,575793.0,54009.0,0.0,435018.0,766992.0,Directories & Marketplaces,desktop
0.93,100.0,1084444.0,89724.0,54333.0,40.0,434861.0,766396.0,Directories & Marketplaces,desktop
0.76,120.0,2773565.0,1777463.0,54333.0,0.0,434828.0,767102.0,Directories & Marketplaces,desktop
0.88,120.0,1335732.0,337736.0,54333.0,40.0,439210.0,772620.0,Directories & Marketplaces,desktop
0.99,80.0,935876.0,64841.0,151213.0,0.0,268487.0,705788.0,Directories & Marketplaces,desktop
0.83,0.0,4771668.0,3201322.0,259602.0,80.0,390228.0,533672.0,Directories & Marketplaces,desktop
0.73,0.0,13870794.0,11788622.0,259602.0,40.0,726935.0,1563934.0,Directories & Marketplaces,desktop
0.7,0.0,3644818.0,1573848.0,259602.0,40.0,762438.0,1564713.0,Directories & Marketplaces,desktop
0.84,0.0,12737584.0,223758.0,259595.0,40.0,392409.0,543186.0,Directories & Marketplaces,desktop
0.55,530.0,5418429.0,2374547.0,1399744.0,80.0,580210.0,1273726.0,Directories & Marketplaces,desktop
0.47,70.0,5331050.0,2899004.0,365281.0,40.0,624733.0,1852118.0,Directories & Marketplaces,desktop
0.65,320.0,3244499.0,1163607.0,259602.0,80.0,748558.0,1652895.0,Directories & Marketplaces,desktop
0.56,320.0,5839992.0,3791140.0,287608.0,120.0,616330.0,1402585.0,Directories & Marketplaces,desktop
0.91,40.0,2276460.0,613831.0,494826.0,40.0,335969.0,1465758.0,Directories & Marketplaces,desktop
0.95,130.0,2423192.0,1569969.0,266415.0,40.0,188894.0,633834.0,Directories & Marketplaces,desktop
0.64,40.0,4434113.0,1432903.0,573639.0,40.0,806590.0,2757164.0,Directories & Marketplaces,desktop
0.67,120.0,2692132.0,1076954.0,494824.0,110.0,331221.0,1461274.0,Directories & Marketplaces,desktop
0.66,80.0,2295428.0,637316.0,494828.0,40.0,335682.0,1465789.0,Directories & Marketplaces,desktop
0.91,40.0,4185156.0,1099169.0,608932.0,40.0,669079.0,3243528.0,Directories & Marketplaces,desktop
0.75,80.0,2116167.0,931842.0,456798.0,40.0,225751.0,956683.0,Directories & Marketplaces,desktop
0.95,40.0,1572005.0,730153.0,266417.0,0.0,186412.0,632733.0,Directories & Marketplaces,desktop
0.79,80.0,4375535.0,2846540.0,528574.0,40.0,359146.0,633564.0,Directories & Marketplaces,desktop
0.59,200.0,4032485.0,254233.0,130987.0,0.0,1465206.0,2271183.0,Professional Services,desktop
0.63,280.0,3884752.0,146063.0,130988.0,40.0,1474014.0,2243609.0,Professional Services,desktop
0.66,280.0,3938452.0,187086.0,130988.0,40.0,1473066.0,2253094.0,Professional Services,desktop
0.8,280.0,2507680.0,161879.0,95508.0,0.0,1118462.0,952602.0,Professional Services,desktop
0.78,80.0,3874554.0,133573.0,130988.0,40.0,1495376.0,2253349.0,Professional Services,desktop
0.64,200.0,3906963.0,139645.0,130987.0,0.0,1473780.0,2253079.0,Professional Services,desktop
0.66,200.0,3880470.0,140554.0,130987.0,40.0,1476633.0,2252092.0,Professional Services,desktop
0.59,180.0,3772049.0,104963.0,130987.0,40.0,1511705.0,2189697.0,Professional Services,desktop
0.57,360.0,4074367.0,316433.0,130987.0,40.0,1511635.0,2252159.0,Professional Services,desktop
0.59,120.0,3921150.0,154516.0,130988.0,40.0,1512854.0,2251972.0,Professional Services,desktop
0.74,40.0,2084768.0,607820.0,159904.0,40.0,505883.0,1247319.0,Professional Services,desktop
0.91,220.0,2268667.0,786305.0,159904.0,40.0,506423.0,1248263.0,Professional Services,desktop
0.99,40.0,1982426.0,501367.0,159903.0,30.0,505720.0,1247638.0,Professional Services,desktop
0.81,60.0,1992910.0,515617.0,159902.0,0.0,505977.0,1247808.0,Professional Services,desktop
0.91,80.0,2040122.0,520830.0,159902.0,40.0,506019.0,1247599.0,Professional Services,desktop
0.93,160.0,2105134.0,624746.0,159904.0,0.0,506047.0,1247621.0,Professional Services,desktop
0.91,0.0,1197664.0,283517.0,263866.0,160.0,23983.0,0.0,Professional Services,desktop
0.71,0.0,4871398.0,155588.0,598690.0,160.0,1161288.0,3475809.0,Professional Services,desktop
